date,open,high,low,close,volume
20220307,4327.009765625,4327.009765625,4199.85009765625,4201.08984375,6940470000
20220304,4342.1201171875,4342.1201171875,4284.97998046875,4328.8701171875,5797380000
20220303,4401.31005859375,4416.77978515625,4345.56005859375,4363.490234375,5039890000
20220302,4322.56005859375,4401.47998046875,4322.56005859375,4386.5400390625,5337870000
20220301,4363.14013671875,4378.4501953125,4279.5400390625,4306.259765625,5846230000
20220228,4354.169921875,4388.83984375,4315.1201171875,4373.93994140625,6071370000
20220225,4298.3798828125,4385.33984375,4286.830078125,4384.64990234375,5177060000
20220224,4155.77001953125,4294.72998046875,4114.64990234375,4288.7001953125,6752130000
20220223,4324.93017578125,4341.509765625,4221.509765625,4225.5,4797430000
20220222,4332.740234375,4362.1201171875,4267.10986328125,4304.759765625,5121900000
20220218,4384.56982421875,4394.60009765625,4327.22021484375,4348.8701171875,4708060000
20220217,4456.06005859375,4456.06005859375,4373.81005859375,4380.259765625,4539420000
20220216,4455.75,4489.5498046875,4429.68017578125,4475.009765625,4283640000
20220215,4429.27978515625,4472.77001953125,4429.27978515625,4471.06982421875,4430830000
20220214,4412.60986328125,4426.22021484375,4364.83984375,4401.669921875,4600390000
20220211,4506.27001953125,4526.330078125,4401.41015625,4418.64013671875,5251500000
20220210,4553.240234375,4588.919921875,4484.31005859375,4504.080078125,5314860000
20220209,4547.0,4590.02978515625,4547.0,4587.18017578125,4524350000
20220208,4480.02001953125,4531.31982421875,4465.39990234375,4521.5400390625,4459620000
20220207,4505.75,4521.85986328125,4471.47021484375,4483.8701171875,4228480000
20220204,4482.7900390625,4539.66015625,4451.5,4500.52978515625,4706290000
20220203,4535.41015625,4542.8798828125,4470.39013671875,4477.43994140625,4401970000
20220202,4566.39013671875,4595.31005859375,4544.31982421875,4589.3798828125,4481580000
20220201,4519.56982421875,4550.490234375,4483.52978515625,4546.5400390625,4816830000
20220131,4431.7900390625,4516.89013671875,4414.02001953125,4515.5498046875,5098610000
20220128,4336.18994140625,4432.72021484375,4292.4599609375,4431.85009765625,5031090000
20220127,4380.580078125,4428.740234375,4309.5,4326.509765625,5214200000
20220126,4408.43017578125,4453.22998046875,4304.7998046875,4349.93017578125,5570640000
20220125,4366.64013671875,4411.009765625,4287.10986328125,4356.4501953125,5145050000
20220124,4356.31982421875,4417.35009765625,4222.6201171875,4410.1298828125,6928110000
20220121,4471.3798828125,4494.52001953125,4395.33984375,4397.93994140625,5589100000
20220120,4547.35009765625,4602.10986328125,4477.9501953125,4482.72998046875,4640870000
20220119,4588.02978515625,4611.5498046875,4530.2001953125,4532.759765625,4465740000
20220118,4632.240234375,4632.240234375,4568.7001953125,4577.10986328125,4748700000
20220114,4637.990234375,4665.1298828125,4614.75,4662.85009765625,4338490000
20220113,4733.56005859375,4744.1298828125,4650.2900390625,4659.02978515625,4251730000
20220112,4728.58984375,4748.830078125,4706.7099609375,4726.35009765625,4048220000
20220111,4669.14013671875,4714.1298828125,4638.27001953125,4713.06982421875,4101590000
20220110,4655.33984375,4673.02001953125,4582.240234375,4670.2900390625,4511810000
20220107,4697.66015625,4707.9501953125,4662.740234375,4677.02978515625,4181510000
20220106,4693.39013671875,4725.009765625,4671.259765625,4696.0498046875,4295280000
20220105,4787.990234375,4797.7001953125,4699.43994140625,4700.580078125,4887960000
20220104,4804.509765625,4818.6201171875,4774.27001953125,4793.5400390625,4683170000
20220103,4778.14013671875,4796.64013671875,4758.169921875,4796.56005859375,3831020000
20211231,4775.2099609375,4786.830078125,4765.75,4766.18017578125,2677820000
20211230,4794.22998046875,4808.93017578125,4775.330078125,4778.72998046875,3124950000
20211229,4788.64013671875,4804.06005859375,4778.080078125,4793.06005859375,2963310000
20211228,4795.490234375,4807.02001953125,4780.0400390625,4786.35009765625,2707920000
20211227,4733.990234375,4791.490234375,4733.990234375,4791.18994140625,2770290000
20211223,4703.9599609375,4740.740234375,4703.9599609375,4725.7900390625,2913040000
20211222,4650.35986328125,4697.669921875,4645.52978515625,4696.56005859375,3319610000
20211221,4594.9599609375,4651.14013671875,4583.16015625,4649.22998046875,4072430000
20211220,4587.89990234375,4587.89990234375,4531.10009765625,4568.02001953125,4635700000
20211217,4652.5,4666.7001953125,4600.22021484375,4620.64013671875,7987090000
20211216,4719.1298828125,4731.990234375,4651.89013671875,4668.669921875,4829500000
20211215,4636.4599609375,4712.60009765625,4611.22021484375,4709.85009765625,4910130000
20211214,4642.990234375,4660.47021484375,4606.52001953125,4634.08984375,4485430000
20211213,4710.2998046875,4710.2998046875,4667.60009765625,4668.97021484375,4397230000
20211210,4687.64013671875,4713.56982421875,4670.240234375,4712.02001953125,3870110000
20211209,4691.0,4695.259765625,4665.97998046875,4667.4501953125,3903840000
20211208,4690.85986328125,4705.06005859375,4674.52001953125,4701.2099609375,4234600000
20211207,4631.97021484375,4694.0400390625,4631.97021484375,4686.75,4492400000
20211206,4548.3701171875,4612.60009765625,4540.509765625,4591.669921875,4770800000
20211203,4589.490234375,4608.02978515625,4495.1201171875,4538.43017578125,5240070000
20211202,4504.72998046875,4595.4599609375,4504.72998046875,4577.10009765625,5077180000
20211201,4602.81982421875,4652.93994140625,4510.27001953125,4513.0400390625,5366730000
20211130,4640.25,4646.02001953125,4560.0,4567.0,6625990000
20211129,4628.75,4672.9501953125,4625.259765625,4655.27001953125,4336410000
20211126,4664.6298828125,4664.6298828125,4585.43017578125,4594.6201171875,3517700000
20211124,4675.77978515625,4702.8701171875,4659.89013671875,4701.4599609375,3418430000
20211123,4678.47998046875,4699.39013671875,4652.66015625,4690.7001953125,4277590000
20211122,4712.0,4743.830078125,4682.169921875,4682.93994140625,4441100000
20211119,4708.43994140625,4717.75,4694.22021484375,4697.9599609375,4253180000
20211118,4700.72021484375,4708.7998046875,4672.77978515625,4704.5400390625,4226410000
20211117,4701.5,4701.5,4684.41015625,4688.669921875,3969070000
20211116,4679.419921875,4714.9501953125,4679.419921875,4700.89990234375,3972640000
20211115,4689.2998046875,4697.419921875,4672.85986328125,4682.7998046875,3488410000
20211112,4655.240234375,4688.47021484375,4650.77001953125,4682.85009765625,3728600000
20211111,4659.39013671875,4664.5498046875,4648.31005859375,4649.27001953125,3926870000
20211110,4670.259765625,4684.85009765625,4630.85986328125,4646.7099609375,4503720000
20211109,4707.25,4708.52978515625,4670.8701171875,4685.25,4117080000
20211108,4701.47998046875,4714.919921875,4694.39013671875,4701.7001953125,4269710000
20211105,4699.259765625,4718.5,4681.31982421875,4697.52978515625,4467180000
20211104,4662.93017578125,4683.0,4662.58984375,4680.06005859375,4462300000
20211103,4630.64990234375,4663.4599609375,4621.18994140625,4660.56982421875,4319660000
20211102,4613.33984375,4635.14990234375,4613.33984375,4630.64990234375,3975250000
20211101,4610.6201171875,4620.33984375,4595.06005859375,4613.669921875,3971540000
20211029,4572.8701171875,4608.080078125,4567.58984375,4605.3798828125,4510200000
20211028,4562.83984375,4597.5498046875,4562.83984375,4596.419921875,4132950000
20211027,4580.22021484375,4584.56982421875,4551.66015625,4551.68017578125,4226050000
20211026,4578.68994140625,4598.52978515625,4569.169921875,4574.7900390625,3879740000
20211025,4553.68994140625,4572.6201171875,4537.35986328125,4566.47998046875,3899400000
20211022,4546.1201171875,4559.669921875,4524.0,4544.89990234375,3758220000
20211021,4532.240234375,4551.43994140625,4526.89013671875,4549.77978515625,3822330000
20211020,4524.419921875,4540.8701171875,4524.39990234375,4536.18994140625,3670760000
20211019,4497.33984375,4520.39990234375,4496.41015625,4519.6298828125,3459130000
20211018,4463.72021484375,4488.75,4447.47021484375,4486.4599609375,3662010000
20211015,4447.68994140625,4475.81982421875,4447.68994140625,4471.3701171875,3819380000
20211014,4386.75,4439.72998046875,4386.75,4438.259765625,3598280000
20211013,4358.009765625,4372.8701171875,4329.919921875,4363.7998046875,3620070000
20211012,4368.31005859375,4374.89013671875,4342.08984375,4350.64990234375,3558450000
20211011,4385.43994140625,4415.8798828125,4360.58984375,4361.18994140625,3281970000
20211008,4406.509765625,4412.02001953125,4386.22021484375,4391.33984375,3280160000
20211007,4383.72998046875,4429.97021484375,4383.72998046875,4399.759765625,3843740000
20211006,4319.56982421875,4365.56982421875,4290.490234375,4363.5498046875,4009630000
20211005,4309.8701171875,4369.22998046875,4309.8701171875,4345.72021484375,3902890000
20211004,4348.83984375,4355.509765625,4278.93994140625,4300.4599609375,4307870000
20211001,4317.16015625,4375.18994140625,4288.52001953125,4357.0400390625,4010370000
20210930,4370.669921875,4382.5498046875,4306.240234375,4307.5400390625,4448140000
20210929,4362.41015625,4385.56982421875,4355.080078125,4359.4599609375,3712660000
20210928,4419.5400390625,4419.5400390625,4346.330078125,4352.6298828125,4416550000
20210927,4442.1201171875,4457.2998046875,4436.18994140625,4443.10986328125,4058650000
20210924,4438.0400390625,4463.1201171875,4430.27001953125,4455.47998046875,3384290000
20210923,4406.75,4465.39990234375,4406.75,4448.97998046875,3916350000
20210922,4367.43017578125,4416.75,4367.43017578125,4395.64013671875,3939170000
20210921,4374.4501953125,4394.8701171875,4347.9599609375,4354.18994140625,3920920000
20210920,4402.9501953125,4402.9501953125,4305.91015625,4357.72998046875,4898070000
20210917,4469.740234375,4471.52001953125,4427.759765625,4432.990234375,7289530000
20210916,4477.08984375,4485.8701171875,4443.7998046875,4473.75,3984560000
20210915,4447.490234375,4486.8701171875,4438.3701171875,4480.7001953125,4032020000
20210914,4479.330078125,4485.68017578125,4435.4599609375,4443.0498046875,3670460000
20210913,4474.81005859375,4492.990234375,4445.7001953125,4468.72998046875,3914220000
20210910,4506.919921875,4520.47021484375,4457.66015625,4458.580078125,3623180000
20210909,4513.02001953125,4529.89990234375,4492.06982421875,4493.27978515625,3735390000
20210908,4518.08984375,4521.7900390625,4493.9501953125,4514.06982421875,3750880000
20210907,4535.3798828125,4535.3798828125,4513.0,4520.02978515625,3822960000
20210903,4532.419921875,4541.4501953125,4521.2998046875,4535.43017578125,3217530000
20210902,4534.47998046875,4545.85009765625,4524.66015625,4536.9501953125,3735990000
20210901,4528.7998046875,4537.10986328125,4522.02001953125,4524.08984375,4057340000
20210831,4529.75,4531.39013671875,4515.7998046875,4522.68017578125,4290710000
20210830,4513.759765625,4537.35986328125,4513.759765625,4528.7900390625,3168660000
20210827,4474.10009765625,4513.330078125,4474.10009765625,4509.3701171875,3331200000
20210826,4493.75,4495.89990234375,4468.990234375,4470.0,3263980000
20210825,4490.4501953125,4501.7099609375,4485.66015625,4496.18994140625,3444700000
20210824,4484.39990234375,4492.81005859375,4482.27978515625,4486.22998046875,3979220000
20210823,4450.2900390625,4489.8798828125,4450.2900390625,4479.52978515625,3576530000
20210820,4410.56005859375,4444.35009765625,4406.7998046875,4441.669921875,3652610000
20210819,4382.43994140625,4418.60986328125,4367.72998046875,4405.7998046875,4398410000
20210818,4440.93994140625,4454.31982421875,4397.58984375,4400.27001953125,3755590000
20210817,4462.1201171875,4462.1201171875,4417.830078125,4448.080078125,3836960000
20210816,4461.64990234375,4480.259765625,4437.66015625,4479.7099609375,3370640000
20210813,4464.83984375,4468.3701171875,4460.81982421875,4468.0,3016470000
20210812,4446.080078125,4461.77001953125,4435.9599609375,4460.830078125,3375310000
20210811,4442.18017578125,4449.43994140625,4436.419921875,4442.41015625,3532560000
20210810,4435.7900390625,4445.2099609375,4430.02978515625,4436.75,3886610000
20210809,4437.77001953125,4439.39013671875,4424.740234375,4432.35009765625,3449280000
20210806,4429.06982421875,4440.81982421875,4429.06982421875,4436.52001953125,3451870000
20210805,4408.85986328125,4429.759765625,4408.85986328125,4429.10009765625,3769410000
20210804,4415.9501953125,4416.169921875,4400.22998046875,4402.66015625,4260760000
20210803,4392.740234375,4423.7900390625,4373.0,4423.14990234375,3965190000
20210802,4406.85986328125,4422.18017578125,4384.81005859375,4387.16015625,3724090000
20210730,4395.1201171875,4412.25,4389.64990234375,4395.259765625,3956740000
20210729,4403.58984375,4429.97021484375,4403.58984375,4419.14990234375,4044600000
20210728,4402.9501953125,4415.47021484375,4387.009765625,4400.64013671875,4215290000
20210727,4416.3798828125,4416.3798828125,4372.509765625,4401.4599609375,4241950000
20210726,4409.580078125,4422.72998046875,4405.4501953125,4422.2998046875,4275630000
20210723,4381.2001953125,4415.18017578125,4381.2001953125,4411.7900390625,4540070000
20210722,4361.27001953125,4369.8701171875,4350.06005859375,4367.47998046875,3358300000
20210721,4331.1298828125,4359.7001953125,4331.1298828125,4358.68994140625,3810280000
20210720,4265.10986328125,4336.83984375,4262.0498046875,4323.06005859375,4438270000
20210719,4296.39990234375,4296.39990234375,4233.1298828125,4258.490234375,5157660000
20210716,4367.43017578125,4375.08984375,4322.52978515625,4327.16015625,3985700000
20210715,4369.02001953125,4369.02001953125,4340.7001953125,4360.02978515625,3905230000
20210714,4380.10986328125,4393.68017578125,4362.35986328125,4374.2998046875,4006370000
20210713,4381.06982421875,4392.3701171875,4366.919921875,4369.2099609375,3695430000
20210712,4372.41015625,4386.68017578125,4364.02978515625,4384.6298828125,3384460000
20210709,4329.3798828125,4371.60009765625,4329.3798828125,4369.5498046875,3531120000
20210708,4321.06982421875,4330.8798828125,4289.3701171875,4320.81982421875,4347500000
20210707,4351.009765625,4361.8798828125,4329.7900390625,4358.1298828125,4037380000
20210706,4356.4599609375,4356.4599609375,4314.3701171875,4343.5400390625,4309570000
20210702,4326.60009765625,4355.43017578125,4326.60009765625,4352.33984375,3225840000
20210701,4300.72998046875,4320.66015625,4300.72998046875,4319.93994140625,3788230000
20210630,4290.64990234375,4302.43017578125,4287.9599609375,4297.5,4266040000
20210629,4293.2099609375,4300.52001953125,4287.0400390625,4291.7998046875,3707150000
20210628,4284.89990234375,4292.14013671875,4274.669921875,4290.60986328125,4147890000
20210625,4274.4501953125,4286.1201171875,4271.16015625,4280.7001953125,7341450000
20210624,4256.97021484375,4271.27978515625,4256.97021484375,4266.490234375,3816660000
20210623,4249.27001953125,4256.60009765625,4241.43017578125,4241.83984375,3730350000
20210622,4224.60986328125,4255.83984375,4217.27001953125,4246.43994140625,3828390000
20210621,4173.39990234375,4226.240234375,4173.39990234375,4224.7900390625,4128950000
20210618,4204.77978515625,4204.77978515625,4164.39990234375,4166.4501953125,6817010000
20210617,4220.3701171875,4232.2900390625,4196.0498046875,4221.85986328125,5312680000
20210616,4248.8701171875,4251.89013671875,4202.4501953125,4223.7001953125,4538350000
20210615,4255.27978515625,4257.16015625,4238.35009765625,4246.58984375,4048940000
20210614,4248.31005859375,4255.58984375,4234.06982421875,4255.14990234375,4151200000
20210611,4242.89990234375,4248.3798828125,4232.25,4247.43994140625,3815010000
20210610,4228.56005859375,4249.740234375,4220.33984375,4239.18017578125,4408210000
20210609,4232.990234375,4237.08984375,4218.740234375,4219.5498046875,4713260000
20210608,4233.81005859375,4236.740234375,4208.41015625,4227.259765625,4659620000
20210607,4229.33984375,4232.33984375,4215.66015625,4226.52001953125,4476920000
20210604,4206.0498046875,4233.4501953125,4206.0498046875,4229.89013671875,4139790000
20210603,4191.43017578125,4204.39013671875,4167.93017578125,4192.85009765625,5587970000
20210602,4206.81982421875,4217.3701171875,4198.27001953125,4208.1201171875,5833670000
20210601,4216.52001953125,4234.1201171875,4197.58984375,4202.0400390625,5074670000
20210528,4210.77001953125,4218.35986328125,4203.56982421875,4204.10986328125,4649250000
20210527,4201.93994140625,4213.3798828125,4197.77978515625,4200.8798828125,6406310000
20210526,4191.58984375,4202.60986328125,4184.10986328125,4195.990234375,4420890000
20210525,4205.93994140625,4213.419921875,4182.52001953125,4188.1298828125,4182250000
20210524,4170.16015625,4209.52001953125,4170.16015625,4197.0498046875,3684800000
20210521,4168.60986328125,4188.72021484375,4151.72021484375,4155.85986328125,3995250000
20210520,4121.97021484375,4172.7998046875,4121.97021484375,4159.1201171875,3978880000
20210519,4098.4501953125,4116.93017578125,4061.409912109375,4115.68017578125,4247450000
20210518,4165.93994140625,4169.14990234375,4125.990234375,4127.830078125,4398150000
20210517,4169.919921875,4171.919921875,4142.68994140625,4163.2900390625,4125050000
20210514,4129.580078125,4183.1298828125,4129.580078125,4173.85009765625,4008880000
20210513,4074.989990234375,4131.580078125,4074.989990234375,4112.5,4779540000
20210512,4130.5498046875,4134.72998046875,4056.8798828125,4063.0400390625,4733070000
20210511,4150.33984375,4162.0400390625,4111.52978515625,4152.10009765625,4870710000
20210510,4228.2900390625,4236.39013671875,4188.1298828125,4188.43017578125,4560700000
20210507,4210.33984375,4238.0400390625,4201.64013671875,4232.60009765625,4016080000
20210506,4169.14013671875,4202.7001953125,4147.330078125,4201.6201171875,4511000000
20210505,4177.06005859375,4187.72021484375,4160.93994140625,4167.58984375,4230920000
20210504,4179.0400390625,4179.0400390625,4128.58984375,4164.66015625,4452460000
20210503,4191.97998046875,4209.39013671875,4188.02978515625,4192.66015625,4070220000
20210430,4198.10009765625,4198.10009765625,4174.85009765625,4181.169921875,4300880000
20210429,4206.14013671875,4218.77978515625,4176.81005859375,4211.47021484375,4298680000
20210428,4185.14013671875,4201.52978515625,4181.77978515625,4183.18017578125,3787360000
20210427,4188.25,4193.35009765625,4176.22021484375,4186.72021484375,3710700000
20210426,4185.02978515625,4194.18994140625,4182.35986328125,4187.6201171875,3748320000
20210423,4138.77978515625,4194.169921875,4138.77978515625,4180.169921875,3569880000
20210422,4170.4599609375,4179.56982421875,4123.68994140625,4134.97998046875,4245140000
20210421,4128.419921875,4175.02001953125,4126.35009765625,4173.419921875,3887250000
20210420,4159.18017578125,4159.18017578125,4118.3798828125,4134.93994140625,4342650000
20210419,4179.7998046875,4180.81005859375,4150.47021484375,4163.259765625,3810290000
20210416,4174.14013671875,4191.31005859375,4170.75,4185.47021484375,4163820000
20210415,4139.759765625,4173.490234375,4139.759765625,4170.419921875,4033420000
20210414,4141.580078125,4151.68994140625,4120.8701171875,4124.66015625,3985350000
20210413,4130.10009765625,4148.0,4124.43017578125,4141.58984375,3734720000
20210412,4124.7099609375,4131.759765625,4114.81982421875,4127.990234375,3588900000
20210409,4096.10986328125,4129.47998046875,4095.510009765625,4128.7998046875,3640390000
20210408,4089.949951171875,4098.18994140625,4082.5400390625,4097.169921875,3907100000
20210407,4074.2900390625,4083.1298828125,4068.31005859375,4079.949951171875,4120810000
20210406,4075.570068359375,4086.22998046875,4068.139892578125,4073.93994140625,4081270000
20210405,4034.43994140625,4083.419921875,4034.43994140625,4077.909912109375,4005030000
20210401,3992.780029296875,4020.6298828125,3992.780029296875,4019.8701171875,4162130000
20210331,3967.25,3994.409912109375,3966.97998046875,3972.889892578125,4578050000
20210330,3963.340087890625,3968.010009765625,3944.35009765625,3958.550048828125,4121510000
20210329,3969.31005859375,3981.830078125,3943.25,3971.090087890625,4628180000
20210326,3917.1201171875,3978.18994140625,3917.1201171875,3974.5400390625,5483160000
20210325,3879.340087890625,3919.5400390625,3853.5,3909.52001953125,4948340000
20210324,3919.929931640625,3942.080078125,3889.070068359375,3889.139892578125,4783020000
20210323,3937.60009765625,3949.1298828125,3901.570068359375,3910.52001953125,4669010000
20210322,3916.47998046875,3955.31005859375,3914.159912109375,3940.590087890625,4316260000
20210319,3913.139892578125,3930.1201171875,3886.75,3913.10009765625,7757420000
20210318,3953.5,3969.6201171875,3910.860107421875,3915.4599609375,5118590000
20210317,3949.570068359375,3983.8701171875,3935.739990234375,3974.1201171875,4561660000
20210316,3973.590087890625,3981.0400390625,3953.43994140625,3962.7099609375,4613080000
20210315,3942.9599609375,3970.080078125,3923.5400390625,3968.93994140625,4900100000
20210312,3924.52001953125,3944.989990234375,3915.2099609375,3943.340087890625,4476280000
20210311,3915.5400390625,3960.27001953125,3915.5400390625,3939.340087890625,5312880000
20210310,3891.989990234375,3917.35009765625,3885.72998046875,3898.81005859375,5847380000
20210309,3851.929931640625,3903.760009765625,3851.929931640625,3875.43994140625,5513560000
20210308,3844.389892578125,3881.06005859375,3819.25,3821.35009765625,5871710000
20210305,3793.580078125,3851.68994140625,3730.18994140625,3841.93994140625,6851070000
20210304,3818.530029296875,3843.669921875,3723.340087890625,3768.469970703125,7195400000
20210303,3863.989990234375,3874.469970703125,3818.860107421875,3819.719970703125,6173660000
20210302,3903.639892578125,3906.409912109375,3868.570068359375,3870.2900390625,5536010000
20210301,3842.510009765625,3914.5,3842.510009765625,3901.820068359375,5114820000
20210226,3839.659912109375,3861.080078125,3789.5400390625,3811.14990234375,6526070000
20210225,3915.800048828125,3925.02001953125,3814.0400390625,3829.340087890625,6547470000
20210224,3873.7099609375,3928.64990234375,3859.60009765625,3925.429931640625,6012790000
20210223,3857.070068359375,3895.97998046875,3805.590087890625,3881.3701171875,6296610000
20210222,3885.550048828125,3902.919921875,3874.7099609375,3876.5,5917100000
20210219,3921.159912109375,3930.409912109375,3903.070068359375,3906.7099609375,4845320000
20210218,3915.860107421875,3921.97998046875,3885.030029296875,3913.969970703125,4793650000
20210217,3918.5,3933.610107421875,3900.429931640625,3931.330078125,4730650000
20210216,3939.610107421875,3950.429931640625,3923.85009765625,3932.590087890625,5058990000
20210212,3911.64990234375,3937.22998046875,3905.780029296875,3934.830078125,4135060000
20210211,3916.39990234375,3925.989990234375,3890.389892578125,3916.3798828125,4590960000
20210210,3920.780029296875,3931.5,3884.93994140625,3909.8798828125,4837070000
20210209,3910.489990234375,3918.35009765625,3902.639892578125,3911.22998046875,4568320000
20210208,3892.590087890625,3915.77001953125,3892.590087890625,3915.590087890625,4648360000
20210205,3878.300048828125,3894.56005859375,3874.929931640625,3886.830078125,4879470000
20210204,3836.659912109375,3872.419921875,3836.659912109375,3871.739990234375,4879240000
20210203,3840.27001953125,3847.510009765625,3816.679931640625,3830.169921875,4864870000
20210202,3791.840087890625,3843.090087890625,3791.840087890625,3826.31005859375,5514090000
20210201,3731.169921875,3784.320068359375,3725.6201171875,3773.860107421875,5436230000
20210129,3778.050048828125,3778.050048828125,3694.1201171875,3714.239990234375,6643370000
20210128,3755.75,3830.5,3755.75,3787.3798828125,6992770000
20210127,3836.830078125,3836.830078125,3732.47998046875,3750.77001953125,9976520000
20210126,3862.9599609375,3870.89990234375,3847.780029296875,3849.6201171875,6137500000
20210125,3851.679931640625,3859.22998046875,3797.159912109375,3855.360107421875,7000840000
20210122,3844.239990234375,3852.31005859375,3830.409912109375,3841.469970703125,5110890000
20210121,3857.4599609375,3861.449951171875,3845.050048828125,3853.070068359375,4501760000
20210120,3816.219970703125,3859.75,3816.219970703125,3851.85009765625,4566190000
20210119,3781.8798828125,3804.530029296875,3780.3701171875,3798.909912109375,5014440000
20210115,3788.72998046875,3788.72998046875,3749.6201171875,3768.25,5369820000
20210114,3814.97998046875,3823.60009765625,3792.860107421875,3795.5400390625,5198480000
20210113,3802.22998046875,3820.9599609375,3791.5,3809.840087890625,4602510000
20210112,3801.6201171875,3810.780029296875,3776.510009765625,3801.18994140625,4994950000
20210111,3803.139892578125,3817.860107421875,3789.02001953125,3799.610107421875,4465430000
20210108,3815.050048828125,3826.68994140625,3783.60009765625,3824.679931640625,4773040000
20210107,3764.7099609375,3811.550048828125,3764.7099609375,3803.7900390625,5099160000
20210106,3712.199951171875,3783.0400390625,3705.340087890625,3748.139892578125,6064110000
20210105,3698.02001953125,3737.830078125,3695.070068359375,3726.860107421875,4591020000
20210104,3764.610107421875,3769.989990234375,3662.7099609375,3700.64990234375,5015000000
20201231,3733.27001953125,3760.199951171875,3726.8798828125,3756.070068359375,3179040000
20201230,3736.18994140625,3744.6298828125,3730.2099609375,3732.0400390625,3154850000
20201229,3750.010009765625,3756.1201171875,3723.31005859375,3727.0400390625,3393290000
20201228,3723.030029296875,3740.510009765625,3723.030029296875,3735.360107421875,3535460000
20201224,3694.030029296875,3703.820068359375,3689.320068359375,3703.06005859375,1883780000
20201223,3693.419921875,3711.239990234375,3689.280029296875,3690.010009765625,3779160000
20201222,3698.080078125,3698.260009765625,3676.159912109375,3687.260009765625,4053310000
20201221,3684.280029296875,3702.89990234375,3636.47998046875,3694.919921875,4748580000
20201218,3722.389892578125,3726.699951171875,3685.840087890625,3709.409912109375,7097100000
20201217,3713.64990234375,3725.1201171875,3710.8701171875,3722.47998046875,4192810000
20201216,3696.25,3711.27001953125,3688.570068359375,3701.169921875,4067040000
20201215,3666.409912109375,3695.2900390625,3659.6201171875,3694.6201171875,4387080000
20201214,3675.27001953125,3697.610107421875,3645.840087890625,3647.489990234375,4623850000
20201211,3656.080078125,3665.909912109375,3633.39990234375,3663.4599609375,4375470000
20201210,3659.1298828125,3678.489990234375,3645.179931640625,3668.10009765625,4658480000
20201209,3705.97998046875,3712.389892578125,3660.5400390625,3672.820068359375,5232800000
20201208,3683.050048828125,3708.449951171875,3678.830078125,3702.25,4584390000
20201207,3694.72998046875,3697.409912109375,3678.8798828125,3691.9599609375,4804500000
20201204,3670.93994140625,3699.199951171875,3670.93994140625,3699.1201171875,5099620000
20201203,3668.280029296875,3682.72998046875,3657.169921875,3666.719970703125,5065340000
20201202,3653.780029296875,3670.9599609375,3644.840087890625,3669.010009765625,5041250000
20201201,3645.8701171875,3678.449951171875,3645.8701171875,3662.449951171875,5418480000
20201130,3634.179931640625,3634.179931640625,3594.389892578125,3621.6298828125,6308410000
20201127,3638.550048828125,3644.31005859375,3629.330078125,3638.35009765625,2778390000
20201125,3635.5,3635.5,3617.760009765625,3629.64990234375,4910440000
20201124,3594.52001953125,3642.31005859375,3594.52001953125,3635.409912109375,6280290000
20201123,3566.820068359375,3589.81005859375,3552.77001953125,3577.590087890625,5057550000
20201120,3579.31005859375,3581.22998046875,3556.85009765625,3557.5400390625,4236370000
20201119,3559.409912109375,3585.219970703125,3543.840087890625,3581.8701171875,4363370000
20201118,3612.090087890625,3619.090087890625,3567.330078125,3567.7900390625,5284810000
20201117,3610.31005859375,3623.110107421875,3588.679931640625,3609.530029296875,4812180000
20201116,3600.159912109375,3628.510009765625,3600.159912109375,3626.909912109375,5295510000
20201113,3552.570068359375,3593.659912109375,3552.570068359375,3585.14990234375,4719580000
20201112,3562.669921875,3569.02001953125,3518.580078125,3537.010009765625,4909660000
20201111,3563.219970703125,3581.159912109375,3557.0,3572.659912109375,4635560000
20201110,3543.260009765625,3557.219970703125,3511.909912109375,3545.530029296875,6037470000
20201109,3583.0400390625,3645.989990234375,3547.47998046875,3550.5,8570510000
20201106,3508.340087890625,3521.580078125,3484.340087890625,3509.43994140625,4842460000
20201105,3485.739990234375,3529.050048828125,3485.739990234375,3510.449951171875,4858150000
20201104,3406.4599609375,3486.25,3405.169921875,3443.43994140625,4790400000
20201103,3336.25,3389.489990234375,3336.25,3369.159912109375,4241380000
20201102,3296.199951171875,3330.139892578125,3279.739990234375,3310.239990234375,4314690000
20201030,3293.590087890625,3304.929931640625,3233.93994140625,3269.9599609375,4843930000
20201029,3277.169921875,3341.050048828125,3259.820068359375,3310.110107421875,4911860000
20201028,3342.47998046875,3342.47998046875,3268.889892578125,3271.030029296875,5139970000
20201027,3403.14990234375,3409.510009765625,3388.7099609375,3390.679931640625,3962400000
20201026,3441.419921875,3441.419921875,3364.860107421875,3400.969970703125,4002210000
20201023,3464.89990234375,3466.4599609375,3440.449951171875,3465.389892578125,3651600000
20201022,3438.5,3460.530029296875,3415.340087890625,3453.489990234375,4172060000
20201021,3439.909912109375,3464.860107421875,3433.06005859375,3435.56005859375,4103960000
20201020,3439.3798828125,3476.929931640625,3435.64990234375,3443.1201171875,3917850000
20201019,3493.659912109375,3502.419921875,3419.929931640625,3426.919921875,4091080000
20201016,3493.5,3515.760009765625,3480.449951171875,3483.81005859375,4688030000
20201015,3453.719970703125,3489.080078125,3440.889892578125,3483.340087890625,3724550000
20201014,3515.469970703125,3527.93994140625,3480.550048828125,3488.669921875,3858510000
20201013,3534.010009765625,3534.010009765625,3500.860107421875,3511.929931640625,3611100000
